2025-04-21 00:00:00,11368.98046875,107.67528533935547,12797.575481770833,106.86071273803711,False,0
2025-04-22 00:00:00,11654.830078125,108.0723648071289,12793.2526171875,106.87933811187744,False,0
2025-04-23 00:00:00,11849.25,108.39002227783203,12790.106217447918,106.89720119476318,False,0
2025-04-24 00:00:00,12089.3095703125,108.96576690673828,12788.536614583334,106.91813884735107,False,0
2025-04-25 00:00:00,12178.490234375,109.01539611816406,12787.798151041667,106.94010818481445,False,0
2025-04-28 00:00:00,12186.51953125,109.39260864257812,12785.717682291666,106.96298419952393,False,0
2025-04-29 00:00:00,12257.26953125,109.58122253417969,12784.269876302084,106.98523624420166,False,0
2025-04-30 00:00:00,12276.3896484375,109.71026611328125,12782.715071614582,107.00730094909667,False,0
2025-05-01 00:00:00,12353.8701171875,109.3362045288086,12781.466940104166,107.02783813476563,False,0
2025-05-02 00:00:00,12536.2001953125,108.76763153076172,12781.58947265625,107.04391647338868,False,0
2025-05-05 00:00:00,12456.83984375,108.65790557861328,12780.840872395833,107.05925029754638,False,0
2025-05-06 00:00:00,12361.16015625,108.9870834350586,12779.55673828125,107.07740528106689,False,0
2025-05-07 00:00:00,12414.98046875,109.09680938720703,12778.26947265625,107.09738216400146,False,0
2025-05-08 00:00:00,12487.0,108.70777893066406,12778.243671875,107.11605049133301,False,0
2025-05-09 00:00:00,12480.3095703125,108.80753326416016,12778.15673828125,107.13551139831543,False,0
2025-05-12 00:00:00,12888.1298828125,107.95965576171875,12780.92833984375,107.15229995727539,True,15
2025-05-13 00:00:00,12981.8896484375,108.21900177001953,12783.561536458334,107.16911209106445,True,14
2025-05-14 00:00:00,12995.7802734375,108.1092758178711,12787.090670572916,107.18371055603028,True,13
2025-05-15 00:00:00,13052.7197265625,108.41850280761719,12790.193802083333,107.19931644439697,True,12
2025-05-16 00:00:00,13145.8798828125,108.60802459716797,12793.318600260416,107.21547821044922,True,11
2025-05-19 00:00:00,13159.3095703125,108.61800384521484,12796.695065104166,107.22880058288574,True,10
2025-05-20 00:00:00,13108.51953125,108.45840454101562,12799.221731770833,107.24062355041504,True,9
2025-05-21 00:00:00,12897.419921875,107.869873046875,12799.686998697916,107.24695327758789,True,8
2025-05-22 00:00:00,12891.9501953125,108.18907928466797,12800.7593359375,107.25335845947265,True,7
2025-05-23 00:00:00,12806.240234375,108.28882598876953,12800.862005208333,107.26335250854493,True,6
2025-05-27 00:00:00,13069.3203125,108.59805297851562,12802.732272135416,107.27651134490966,True,5
2025-05-28 00:00:00,12996.669921875,108.34867858886719,12803.774739583334,107.28891384124756,True,4
2025-05-29 00:00:00,13049.009765625,108.65790557861328,12805.318873697917,107.30148902893066,True,3
2025-05-30 00:00:00,13049.1298828125,109.01700592041016,12806.90400390625,107.31443733215332,True,2
2025-06-02 00:00:00,13104.240234375,108.6500015258789,12809.64013671875,107.32442237854004,True,1
2025-06-03 00:00:00,13180.4501953125,108.55000305175781,12812.702805989584,107.33420177459716,True,0
2025-06-04 00:00:00,13181.9697265625,108.97000122070312,12815.800338541667,107.34720932006836,True,0
2025-06-05 00:00:00,13113.4697265625,108.6500015258789,12818.215338541666,107.3588130569458,True,0
2025-06-06 00:00:00,13249.8095703125,108.06999969482422,12821.4020703125,107.36717346191406,True,0
